house,segment_id,source_file,protocol_role,block_id,block_role,validation_fold,row_start_inclusive,row_end_exclusive,row_count,valid_target_start_inclusive,valid_target_end_exclusive,valid_target_count,appliance,column_present,training_folds,finite_valid_targets,missing_valid_targets,on_valid_target_samples,on_valid_target_duration_seconds,complete_episodes,dependency_contained_complete_episodes,left_censored_runs,right_censored_runs
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B4,development,F4,46327,61769,15442,46582,61761,15179,fridge,True,F1;F2;F3,15179,0,6284,18852,10,9,0,0
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B4,development,F4,46327,61769,15442,46582,61761,15179,microwave,False,F1;F2;F3,,,,,,,,
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B4,development,F4,46327,61769,15442,46582,61761,15179,dish washer,True,F1;F2;F3,15179,0,0,0,0,0,0,0
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B4,development,F4,46327,61769,15442,46582,61761,15179,washer dryer,True,F1;F2;F3,15179,0,0,0,0,0,0,0
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B5,locked_test,,61769,77212,15443,62024,77204,15180,fridge,True,,15180,0,6473,19419,16,15,0,1
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B5,locked_test,,61769,77212,15443,62024,77204,15180,microwave,False,,,,,,,,,
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B5,locked_test,,61769,77212,15443,62024,77204,15180,dish washer,True,,15180,0,0,0,1,0,0,0
6,redd_house6_2,redd/redd_house6_2.csv,protocol_r_population,B5,locked_test,,61769,77212,15443,62024,77204,15180,washer dryer,True,,15180,0,0,0,0,0,0,0
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B1,development,F1,0,7562,7562,255,7554,7299,fridge,True,F2;F3;F4,7299,0,3463,10389,10,10,0,0
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B1,development,F1,0,7562,7562,255,7554,7299,microwave,False,F2;F3;F4,,,,,,,,
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B1,development,F1,0,7562,7562,255,7554,7299,dish washer,True,F2;F3;F4,7299,0,0,0,0,0,0,0
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B1,development,F1,0,7562,7562,255,7554,7299,washer dryer,True,F2;F3;F4,7299,0,0,0,0,0,0,0
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B2,development,F2,7562,15124,7562,7817,15116,7299,fridge,True,F1;F3;F4,7299,0,3358,10074,7,4,0,0
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B2,development,F2,7562,15124,7562,7817,15116,7299,microwave,False,F1;F3;F4,,,,,,,,
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B2,development,F2,7562,15124,7562,7817,15116,7299,dish washer,True,F1;F3;F4,7299,0,0,0,0,0,0,0
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B2,development,F2,7562,15124,7562,7817,15116,7299,washer dryer,True,F1;F3;F4,7299,0,0,0,0,0,0,0
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B3,development,F3,15124,22686,7562,15379,22678,7299,fridge,True,F1;F2;F4,7299,0,3291,9873,7,7,0,0
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B3,development,F3,15124,22686,7562,15379,22678,7299,microwave,False,F1;F2;F4,,,,,,,,
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B3,development,F3,15124,22686,7562,15379,22678,7299,dish washer,True,F1;F2;F4,7299,0,0,0,0,0,0,0
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B3,development,F3,15124,22686,7562,15379,22678,7299,washer dryer,True,F1;F2;F4,7299,0,0,0,0,0,0,0
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B4,development,F4,22686,30248,7562,22941,30240,7299,fridge,True,F1;F2;F3,7299,0,3053,9159,5,5,0,0
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B4,development,F4,22686,30248,7562,22941,30240,7299,microwave,False,F1;F2;F3,,,,,,,,
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B4,development,F4,22686,30248,7562,22941,30240,7299,dish washer,True,F1;F2;F3,7299,0,0,0,0,0,0,0
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B4,development,F4,22686,30248,7562,22941,30240,7299,washer dryer,True,F1;F2;F3,7299,0,0,0,0,0,0,0
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B5,locked_test,,30248,37810,7562,30503,37802,7299,fridge,True,,7299,0,3190,9570,6,6,0,1
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B5,locked_test,,30248,37810,7562,30503,37802,7299,microwave,False,,,,,,,,,
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B5,locked_test,,30248,37810,7562,30503,37802,7299,dish washer,True,,7299,0,0,0,0,0,0,0
6,redd_house6_3,redd/redd_house6_3.csv,protocol_r_population,B5,locked_test,,30248,37810,7562,30503,37802,7299,washer dryer,True,,7299,0,0,0,0,0,0,0
