house,segment_id,row_in_segment,block,CE appliance,dish washer,electric furnace,electric space heater,fridge,microwave,washer dryer,waste disposal unit,main
5,redd_house5_0,19847,B5,5.0,1.0,874.0,0.0,0.0,4.0,7.5,0.0,3930.18017578
5,redd_house5_0,19848,B5,5.0,1.0,874.0,0.0,0.0,4.0,7.5,0.0,3930.18017578
5,redd_house5_0,19849,B5,5.0,1.0,877.0,0.0,0.0,4.0,5.0,0.0,3924.7199707
5,redd_house5_0,19850,B5,5.0,1.0,870.0,0.0,0.0,4.0,5.0,0.0,3919.06005859
5,redd_house5_0,19851,B5,5.0,1.0,873.0,0.0,0.0,4.0,5.0,0.0,3920.02001953
5,redd_house5_0,19852,B5,5.0,1.0,864.0,0.0,0.0,4.0,5.0,0.0,3922.05004883
5,redd_house5_0,19853,B5,5.0,1.0,884.0,0.0,0.0,4.0,5.0,0.0,3931.50976562
5,redd_house5_0,19854,B5,5.0,1.0,872.0,0.0,0.0,4.0,7.5,0.0,3920.85986328
5,redd_house5_0,19855,B5,5.0,1.0,870.0,0.0,0.0,4.0,5.0,0.0,3941.06005859
5,redd_house5_0,19856,B5,5.0,1.0,885.0,0.0,0.0,4.0,7.5,0.0,3927.87988281
5,redd_house5_0,19857,B5,5.0,1.0,870.0,0.0,0.0,4.0,7.5,0.0,3919.80029297
5,redd_house5_0,19858,B5,5.0,1.0,873.0,0.0,0.0,4.0,7.5,0.0,3950.58007812
5,redd_house5_0,19859,B5,5.0,1.0,870.0,0.0,0.0,4.0,5.0,0.0,3941.93994141
5,redd_house5_0,19860,B5,5.0,1.0,880.0,0.0,0.0,4.0,7.5,0.0,3942.33007812
5,redd_house5_0,19861,B5,5.0,1.0,841.0,0.0,0.0,4.0,5.0,0.0,3937.12011719
5,redd_house5_0,19862,B5,5.0,1.0,879.0,0.0,0.0,4.0,7.5,0.0,3953.77001953
5,redd_house5_0,19863,B5,5.0,1.0,880.0,0.0,0.0,4.0,5.0,0.0,3951.19995117
5,redd_house5_0,19864,B5,5.0,1.0,872.0,0.0,0.0,4.0,7.5,0.0,3946.77001953
5,redd_house5_0,19865,B5,5.0,1.0,872.0,0.0,0.0,4.0,7.5,0.0,3946.77001953
5,redd_house5_0,19866,B5,5.0,1.0,872.0,0.0,0.0,4.0,7.5,0.0,3946.77001953
5,redd_house5_0,19867,B5,5.0,1.0,882.0,0.0,0.0,4.0,7.5,0.0,3955.94995117
5,redd_house5_0,19868,B5,5.0,1.0,866.0,0.0,0.0,4.0,5.0,0.0,3948.58007812
5,redd_house5_0,19869,B5,5.0,1.0,878.0,0.0,0.0,4.0,5.0,0.0,3940.90991211
5,redd_house5_0,19870,B5,5.0,1.0,866.0,0.0,0.0,4.0,7.5,0.0,3926.89013672
5,redd_house5_0,19871,B5,5.0,1.0,872.0,0.0,0.0,4.0,5.0,0.0,3938.51000977
5,redd_house5_0,19872,B5,5.0,1.0,877.0,0.0,0.0,4.0,7.5,0.0,3961.95996094
5,redd_house5_0,19873,B5,5.0,1.0,870.0,0.0,181.0,4.0,5.0,0.0,4388.00976562
5,redd_house5_0,19874,B5,5.0,1.0,874.0,0.0,189.0,4.0,5.0,0.0,4143.25
5,redd_house5_0,19875,B5,5.0,1.0,858.0,0.0,189.0,4.0,5.0,0.0,4166.12011719
5,redd_house5_0,19876,B5,5.0,1.0,859.0,0.0,192.0,4.0,5.0,0.0,4136.81982422
5,redd_house5_0,19877,B5,5.0,1.0,872.0,0.0,189.0,4.0,5.0,0.0,4157.83984375
5,redd_house5_0,19878,B5,5.0,1.0,870.0,0.0,187.0,4.0,5.0,0.0,4155.08984375
5,redd_house5_0,19879,B5,5.0,1.0,860.0,0.0,185.0,4.0,5.0,0.0,4159.25
5,redd_house5_0,19880,B5,5.0,1.0,887.0,0.0,190.0,4.0,7.5,0.0,4169.25976562
5,redd_house5_0,19881,B5,5.0,1.0,887.0,0.0,190.0,4.0,7.5,0.0,4159.4296875
5,redd_house5_0,19882,B5,5.0,1.0,887.0,0.0,190.0,4.0,7.5,0.0,4159.4296875
5,redd_house5_0,19883,B5,5.0,1.0,871.0,0.0,183.0,4.0,5.0,0.0,4158.5703125
5,redd_house5_0,19884,B5,5.0,1.0,871.0,0.0,182.0,4.0,7.5,0.0,4163.87011719
5,redd_house5_0,19885,B5,5.0,1.0,867.0,0.0,180.0,4.0,7.5,0.0,4161.60009766
5,redd_house5_0,19886,B5,5.0,1.0,878.0,0.0,178.0,4.0,5.0,0.0,4171.87011719
5,redd_house5_0,19887,B5,5.0,1.0,860.0,0.0,180.0,4.0,5.0,0.0,4158.47998047
5,redd_house5_0,19888,B5,5.0,1.0,887.0,0.0,180.0,4.0,5.0,0.0,4177.08984375
5,redd_house5_0,19889,B5,5.0,1.0,878.0,0.0,175.0,4.0,7.5,0.0,4185.36035156
5,redd_house5_0,19890,B5,5.0,1.0,874.0,0.0,177.0,4.0,5.0,0.0,4157.95019531
5,redd_house5_0,19891,B5,5.0,1.0,867.0,0.0,172.0,4.0,7.5,0.0,4149.02001953
5,redd_house5_0,19892,B5,5.0,1.0,879.0,0.0,171.0,4.0,7.5,0.0,4163.10009766
5,redd_house5_0,19893,B5,5.0,1.0,866.0,0.0,171.0,4.0,7.5,0.0,4154.45996094
5,redd_house5_0,19894,B5,5.0,1.0,864.0,0.0,172.0,4.0,5.0,0.0,4175.54980469
5,redd_house5_0,19895,B5,5.0,1.0,878.0,0.0,172.0,4.0,5.0,0.0,4159.52001953
5,redd_house5_0,19896,B5,5.0,1.0,874.0,0.0,173.0,4.0,7.5,0.0,4162.29003906
5,redd_house5_0,19897,B5,5.0,1.0,867.0,0.0,173.0,4.0,5.0,0.0,4156.37011719
5,redd_house5_0,19898,B5,5.0,1.0,879.0,0.0,171.0,4.0,5.0,0.0,4161.64013672
5,redd_house5_0,19899,B5,5.0,1.0,879.0,0.0,171.0,4.0,5.0,0.0,4161.64013672
5,redd_house5_0,19900,B5,5.0,1.0,879.0,0.0,171.0,4.0,5.0,0.0,4161.64013672
5,redd_house5_0,19901,B5,5.0,1.0,864.0,0.0,171.0,4.0,7.5,0.0,4152.35009766
5,redd_house5_0,19902,B5,5.0,1.0,877.0,0.0,171.0,4.0,7.5,0.0,4158.08007812
5,redd_house5_0,19903,B5,5.0,1.0,868.0,0.0,171.0,4.0,5.0,0.0,4149.69970703
5,redd_house5_0,19904,B5,5.0,1.0,870.0,0.0,168.0,4.0,7.5,0.0,4146.08984375
5,redd_house5_0,19905,B5,5.0,1.0,868.0,0.0,169.0,4.0,7.5,0.0,4153.29980469
5,redd_house5_0,19906,B5,5.0,1.0,864.0,0.0,169.0,4.0,5.0,0.0,4158.83007812
5,redd_house5_0,19907,B5,5.0,1.0,874.0,0.0,168.0,4.0,7.5,0.0,4162.29003906
5,redd_house5_0,19908,B5,5.0,1.0,879.0,0.0,169.0,4.0,7.5,0.0,4170.83007812
5,redd_house5_0,19909,B5,5.0,1.0,864.0,0.0,168.0,4.0,7.5,0.0,4148.49023438
5,redd_house5_0,19910,B5,5.0,1.0,868.0,0.0,169.0,4.0,5.0,0.0,4162.28027344
5,redd_house5_0,19911,B5,5.0,1.0,887.0,0.0,168.0,4.0,5.0,0.0,4152.43994141
5,redd_house5_0,19912,B5,5.0,1.0,886.0,0.0,170.0,4.0,7.5,0.0,4134.56005859
5,redd_house5_0,19913,B5,5.0,1.0,877.0,0.0,169.0,4.0,5.0,0.0,4141.75
5,redd_house5_0,19914,B5,5.0,1.0,869.0,0.0,170.0,4.0,7.5,0.0,4139.04980469
5,redd_house5_0,19915,B5,5.0,0.0,872.0,0.0,170.0,4.0,7.5,0.0,4150.56005859
5,redd_house5_0,19916,B5,5.0,1.0,889.0,0.0,168.0,4.0,7.5,0.0,4147.06005859
5,redd_house5_0,19917,B5,5.0,1.0,889.0,0.0,168.0,4.0,7.5,0.0,4147.06005859
5,redd_house5_0,19918,B5,5.0,1.0,883.0,0.0,170.0,4.0,7.5,0.0,4144.25976562
5,redd_house5_0,19919,B5,5.0,1.0,872.0,0.0,167.0,4.0,5.0,0.0,4107.71972656
5,redd_house5_0,19920,B5,5.0,1.0,865.0,0.0,168.0,4.0,5.0,0.0,4109.45019531
5,redd_house5_0,19921,B5,5.0,1.0,861.0,0.0,166.0,4.0,7.5,0.0,4120.91015625
5,redd_house5_0,19922,B5,5.0,1.0,869.0,0.0,167.0,4.0,5.0,0.0,4131.72998047
5,redd_house5_0,19923,B5,5.0,1.0,868.0,0.0,168.0,4.0,7.5,0.0,4150.93994141
5,redd_house5_0,19924,B5,5.0,1.0,879.0,0.0,169.0,4.0,7.5,0.0,4138.70996094
5,redd_house5_0,19925,B5,5.0,1.0,880.0,0.0,169.0,4.0,5.0,0.0,4143.75
5,redd_house5_0,19926,B5,5.0,1.0,864.0,0.0,168.0,4.0,7.5,0.0,4131.37011719
5,redd_house5_0,19927,B5,5.0,1.0,873.0,0.0,167.0,4.0,5.0,0.0,4127.89013672
5,redd_house5_0,19928,B5,5.0,1.0,871.0,0.0,170.0,4.0,7.5,0.0,4116.3203125
5,redd_house5_0,19929,B5,5.0,0.0,881.0,0.0,167.0,4.0,7.5,0.0,4119.75976562
5,redd_house5_0,19930,B5,5.0,1.0,884.0,0.0,167.0,4.0,5.0,0.0,4094.37011719
5,redd_house5_0,19931,B5,5.0,1.0,870.0,0.0,167.0,4.0,5.0,0.0,4113.36035156
5,redd_house5_0,19932,B5,5.0,1.0,890.0,0.0,165.0,4.0,5.0,0.0,4129.37988281
5,redd_house5_0,19933,B5,5.0,1.0,869.0,0.0,169.0,4.0,5.0,0.0,4121.83007812
5,redd_house5_0,19934,B5,5.0,1.0,869.0,0.0,169.0,4.0,5.0,0.0,4121.83007812
5,redd_house5_0,19935,B5,5.0,1.0,869.0,0.0,169.0,4.0,5.0,0.0,4121.83007812
5,redd_house5_0,19936,B5,5.0,1.0,887.0,0.0,169.0,4.0,7.5,0.0,4125.91992188
5,redd_house5_0,19937,B5,5.0,1.0,886.0,0.0,168.0,4.0,7.5,0.0,4134.83984375
5,redd_house5_0,19938,B5,5.0,1.0,879.0,0.0,167.0,4.0,5.0,0.0,4109.45019531
5,redd_house5_0,19939,B5,5.0,1.0,882.0,0.0,168.0,4.0,5.0,0.0,4134.08007812
5,redd_house5_0,19940,B5,5.0,1.0,882.0,0.0,168.0,4.0,7.5,0.0,4125.14990234
5,redd_house5_0,19941,B5,5.0,1.0,878.0,0.0,166.0,4.0,7.5,0.0,4123.27001953
5,redd_house5_0,19942,B5,5.0,1.0,873.0,0.0,167.0,4.0,7.5,0.0,4120.70996094
5,redd_house5_0,19943,B5,5.0,1.0,876.0,0.0,166.0,4.0,7.5,0.0,4130.58984375
5,redd_house5_0,19944,B5,5.0,1.0,884.0,0.0,166.0,4.0,7.5,0.0,4116.29980469
5,redd_house5_0,19945,B5,5.0,1.0,868.0,0.0,166.0,4.0,7.5,0.0,4110.79003906
5,redd_house5_0,19946,B5,5.0,1.0,876.0,0.0,169.0,4.0,5.0,0.0,4098.04980469
5,redd_house5_0,19947,B5,5.0,1.0,896.0,0.0,169.0,4.0,5.0,0.0,4097.66992188
5,redd_house5_0,19948,B5,5.0,1.0,865.0,0.0,168.0,4.0,5.0,0.0,4102.39013672
5,redd_house5_0,19949,B5,5.0,1.0,869.0,0.0,166.0,4.0,7.5,0.0,4101.16015625
5,redd_house5_0,19950,B5,5.0,1.0,869.0,0.0,166.0,4.0,5.0,0.0,4106.46972656
5,redd_house5_0,19951,B5,5.0,1.0,870.0,0.0,166.0,4.0,5.0,0.0,4114.18994141
5,redd_house5_0,19952,B5,5.0,1.0,870.0,0.0,166.0,4.0,5.0,0.0,4114.18994141
5,redd_house5_0,19953,B5,5.0,1.0,870.0,0.0,166.0,4.0,5.0,0.0,4114.18994141
5,redd_house5_0,19954,B5,5.0,1.0,862.0,0.0,167.0,4.0,5.0,0.0,4127.16992188
5,redd_house5_0,19955,B5,5.0,1.0,869.0,0.0,167.0,4.0,7.5,0.0,4126.83007812
5,redd_house5_0,19956,B5,5.0,1.0,864.0,0.0,169.0,4.0,5.0,0.0,4096.01025391
5,redd_house5_0,19957,B5,5.0,1.0,869.0,0.0,168.0,4.0,5.0,0.0,4112.20019531
5,redd_house5_0,19958,B5,5.0,1.0,879.0,0.0,168.0,4.0,5.0,0.0,4102.08984375
5,redd_house5_0,19959,B5,5.0,1.0,880.0,0.0,167.0,4.0,7.5,0.0,4107.68017578
5,redd_house5_0,19960,B5,5.0,1.0,887.0,0.0,166.0,4.0,7.5,0.0,4108.85009766
5,redd_house5_0,19961,B5,5.0,1.0,870.0,0.0,166.0,4.0,5.0,0.0,4089.76025391
5,redd_house5_0,19962,B5,5.0,1.0,865.0,0.0,168.0,4.0,5.0,0.0,4084.26025391
5,redd_house5_0,19963,B5,5.0,1.0,871.0,0.0,165.0,4.0,7.5,0.0,4081.2199707
5,redd_house5_0,19964,B5,5.0,1.0,869.0,0.0,168.0,4.0,7.5,0.0,4096.04003906
5,redd_house5_0,19965,B5,5.0,1.0,880.0,0.0,165.0,4.0,7.5,0.0,4088.25
5,redd_house5_0,19966,B5,5.0,1.0,860.0,0.0,166.0,4.0,5.0,0.0,4077.14990234
5,redd_house5_0,19967,B5,5.0,1.0,883.0,0.0,167.0,4.0,5.0,0.0,4112.28027344
5,redd_house5_0,19968,B5,5.0,1.0,874.0,0.0,166.0,4.0,5.0,0.0,4097.60986328
5,redd_house5_0,19969,B5,5.0,1.0,881.0,0.0,164.0,4.0,7.5,0.0,4089.87011719
5,redd_house5_0,19970,B5,5.0,1.0,881.0,0.0,164.0,4.0,7.5,0.0,4089.87011719
5,redd_house5_0,19971,B5,5.0,1.0,881.0,0.0,164.0,4.0,7.5,0.0,4089.87011719
5,redd_house5_0,19972,B5,5.0,1.0,873.0,0.0,165.0,4.0,7.5,0.0,4102.5
5,redd_house5_0,19973,B5,5.0,1.0,867.0,0.0,164.0,4.0,5.0,0.0,4094.93017578
5,redd_house5_0,19974,B5,5.0,1.0,877.0,0.0,165.0,4.0,5.0,0.0,4095.33984375
5,redd_house5_0,19975,B5,5.0,1.0,871.0,0.0,163.0,4.0,7.5,0.0,4091.85009766
5,redd_house5_0,19976,B5,5.0,1.0,891.0,0.0,168.0,4.0,7.5,0.0,4099.25
5,redd_house5_0,19977,B5,5.0,1.0,876.0,0.0,168.0,4.0,5.0,0.0,4081.89990234
5,redd_house5_0,19978,B5,5.0,1.0,859.0,0.0,166.0,4.0,7.5,0.0,4065.75
5,redd_house5_0,19979,B5,5.0,1.0,888.0,0.0,164.0,4.0,7.5,0.0,4081.37988281
5,redd_house5_0,19980,B5,5.0,1.0,869.0,0.0,165.0,4.0,5.0,0.0,4060.88989258
5,redd_house5_0,19981,B5,5.0,1.0,877.0,0.0,165.0,4.0,5.0,0.0,4083.04003906
5,redd_house5_0,19982,B5,5.0,1.0,856.0,0.0,166.0,4.0,7.5,0.0,4078.54003906
5,redd_house5_0,19983,B5,5.0,1.0,885.0,0.0,166.0,4.0,5.0,0.0,4084.58007812
5,redd_house5_0,19984,B5,5.0,1.0,890.0,0.0,165.0,4.0,5.0,0.0,4094.33007812
5,redd_house5_0,19985,B5,5.0,1.0,880.0,0.0,166.0,4.0,5.0,0.0,4089.0300293
5,redd_house5_0,19986,B5,5.0,1.0,880.0,0.0,164.0,4.0,7.5,0.0,4083.66992188
5,redd_house5_0,19987,B5,5.0,1.0,880.0,0.0,164.0,4.0,7.5,0.0,4083.66992188
5,redd_house5_0,19988,B5,5.0,1.0,880.0,0.0,164.0,4.0,7.5,0.0,4083.66992188
5,redd_house5_0,19989,B5,5.0,1.0,875.0,0.0,164.0,4.0,5.0,0.0,4094.5
5,redd_house5_0,19990,B5,5.0,1.0,881.0,0.0,167.0,4.0,5.0,0.0,4078.81982422
5,redd_house5_0,19991,B5,5.0,1.0,874.0,0.0,167.0,4.0,5.0,0.0,4081.38989258
5,redd_house5_0,19992,B5,5.0,1.0,880.0,0.0,167.0,4.0,7.5,0.0,4084.57983398
5,redd_house5_0,19993,B5,5.0,1.0,881.0,0.0,166.0,4.0,7.5,0.0,4083.54980469
5,redd_house5_0,19994,B5,5.0,1.0,874.0,0.0,165.0,4.0,5.0,0.0,4089.32983398
5,redd_house5_0,19995,B5,5.0,1.0,874.0,0.0,164.0,4.0,5.0,0.0,4085.92016602
5,redd_house5_0,19996,B5,5.0,1.0,881.0,0.0,166.0,4.0,7.5,0.0,4075.18994141
5,redd_house5_0,19997,B5,5.0,1.0,869.0,0.0,164.0,4.0,7.5,0.0,4094.62988281
5,redd_house5_0,19998,B5,5.0,1.0,877.0,0.0,163.0,4.0,5.0,0.0,4086.86987305
5,redd_house5_0,19999,B5,5.0,1.0,867.0,0.0,165.0,4.0,5.0,0.0,4094.60986328
5,redd_house5_0,20000,B5,5.0,1.0,873.0,0.0,165.0,4.0,7.5,0.0,4095.14990234
5,redd_house5_0,20001,B5,5.0,1.0,867.0,0.0,165.0,4.0,5.0,0.0,4094.45019531
5,redd_house5_0,20002,B5,5.0,1.0,872.0,0.0,164.0,4.0,5.0,0.0,4087.58984375
5,redd_house5_0,20003,B5,5.0,1.0,874.0,0.0,165.0,4.0,5.0,0.0,4094.92993164
5,redd_house5_0,20004,B5,5.0,1.0,867.0,0.0,164.0,4.0,5.0,0.0,4086.68994141
5,redd_house5_0,20005,B5,5.0,1.0,867.0,0.0,164.0,4.0,5.0,0.0,4086.68994141
5,redd_house5_0,20006,B5,5.0,1.0,867.0,0.0,164.0,4.0,5.0,0.0,4086.68994141
5,redd_house5_0,20007,B5,5.0,1.0,873.0,0.0,163.0,4.0,5.0,0.0,4093.98999023
5,redd_house5_0,20008,B5,5.0,1.0,890.0,0.0,166.0,4.0,5.0,0.0,4092.64013672
5,redd_house5_0,20009,B5,5.0,1.0,882.0,0.0,165.0,4.0,7.5,0.0,4103.37011719
5,redd_house5_0,20010,B5,5.0,1.0,868.0,0.0,165.0,4.0,5.0,0.0,4096.35986328
5,redd_house5_0,20011,B5,5.0,1.0,859.0,0.0,163.0,4.0,5.0,0.0,4077.66015625
5,redd_house5_0,20012,B5,5.0,1.0,880.0,0.0,164.0,4.0,5.0,0.0,4097.28027344
5,redd_house5_0,20013,B5,5.0,1.0,873.0,0.0,164.0,4.0,7.5,0.0,4079.08007812
5,redd_house5_0,20014,B5,5.0,1.0,865.0,0.0,164.0,4.0,7.5,0.0,4077.54980469
5,redd_house5_0,20015,B5,5.0,1.0,856.0,0.0,164.0,4.0,7.5,0.0,4058.93994141
5,redd_house5_0,20016,B5,5.0,1.0,867.0,0.0,166.0,4.0,7.5,0.0,4090.5
5,redd_house5_0,20017,B5,5.0,1.0,875.0,0.0,165.0,4.0,7.5,0.0,4070.39990234
5,redd_house5_0,20018,B5,5.0,1.0,876.0,0.0,168.0,4.0,7.5,0.0,4118.31005859
5,redd_house5_0,20019,B5,5.0,1.0,874.0,0.0,167.0,5.0,7.5,0.0,4107.46972656
5,redd_house5_0,20020,B5,5.0,1.0,862.0,0.0,165.0,4.0,7.5,0.0,4092.14990234
5,redd_house5_0,20021,B5,5.0,1.0,880.0,0.0,165.0,5.0,7.5,0.0,4115.81982422
5,redd_house5_0,20022,B5,5.0,1.0,869.0,0.0,167.0,4.0,5.0,0.0,4114.18017578
5,redd_house5_0,20023,B5,5.0,1.0,869.0,0.0,167.0,4.0,5.0,0.0,4114.18017578
5,redd_house5_0,20024,B5,5.0,1.0,887.0,0.0,166.0,4.0,5.0,0.0,4118.99023438
5,redd_house5_0,20025,B5,5.0,1.0,878.0,0.0,167.0,4.0,5.0,0.0,4100.56005859
5,redd_house5_0,20026,B5,5.0,1.0,864.0,0.0,166.0,4.0,5.0,0.0,4100.37988281
5,redd_house5_0,20027,B5,5.0,1.0,869.0,0.0,164.0,4.0,7.5,0.0,4112.87011719
5,redd_house5_0,20028,B5,5.0,1.0,870.0,0.0,164.0,4.0,7.5,0.0,4124.5
5,redd_house5_0,20029,B5,5.0,1.0,896.0,0.0,165.0,4.0,5.0,0.0,4146.03027344
5,redd_house5_0,20030,B5,5.0,1.0,890.0,0.0,166.0,4.0,5.0,0.0,4127.54003906
5,redd_house5_0,20031,B5,5.0,1.0,869.0,0.0,165.0,4.0,7.5,0.0,4139.91992188
5,redd_house5_0,20032,B5,5.0,1.0,864.0,0.0,166.0,4.0,5.0,0.0,4120.93994141
5,redd_house5_0,20033,B5,5.0,1.0,880.0,0.0,165.0,4.0,5.0,0.0,4132.41992188
5,redd_house5_0,20034,B5,5.0,1.0,864.0,0.0,165.0,4.0,5.0,0.0,4111.47998047
5,redd_house5_0,20035,B5,5.0,1.0,874.0,0.0,166.0,4.0,7.5,0.0,4112.89013672
5,redd_house5_0,20036,B5,5.0,1.0,887.0,0.0,164.0,4.0,7.5,0.0,4119.89990234
5,redd_house5_0,20037,B5,5.0,1.0,862.0,0.0,166.0,4.0,7.5,0.0,4120.31005859
5,redd_house5_0,20038,B5,5.0,1.0,882.0,0.0,164.0,4.0,5.0,0.0,4141.18994141
5,redd_house5_0,20039,B5,5.0,1.0,868.0,0.0,166.0,4.0,7.5,0.0,4121.4296875
5,redd_house5_0,20040,B5,5.0,1.0,868.0,0.0,166.0,4.0,7.5,0.0,4121.4296875
5,redd_house5_0,20041,B5,5.0,1.0,868.0,0.0,166.0,4.0,7.5,0.0,4121.4296875
5,redd_house5_0,20042,B5,5.0,1.0,872.0,0.0,164.0,4.0,5.0,0.0,4130.66992188
5,redd_house5_0,20043,B5,5.0,1.0,855.0,0.0,165.0,4.0,7.5,0.0,4119.64990234
5,redd_house5_0,20044,B5,5.0,1.0,881.0,0.0,164.0,4.0,5.0,0.0,4122.89013672
5,redd_house5_0,20045,B5,5.0,1.0,873.0,0.0,164.0,4.0,5.0,0.0,4108.89013672
5,redd_house5_0,20046,B5,5.0,1.0,877.0,0.0,167.0,4.0,5.0,0.0,4109.81005859
5,redd_house5_0,20047,B5,5.0,1.0,870.0,0.0,165.0,4.0,7.5,0.0,4109.16992188
5,redd_house5_0,20048,B5,5.0,1.0,859.0,0.0,165.0,4.0,7.5,0.0,4094.79980469
5,redd_house5_0,20049,B5,5.0,1.0,869.0,0.0,165.0,4.0,5.0,0.0,4094.70996094
5,redd_house5_0,20050,B5,5.0,1.0,874.0,0.0,164.0,4.0,5.0,0.0,4107.75
5,redd_house5_0,20051,B5,5.0,1.0,860.0,0.0,164.0,4.0,5.0,0.0,4096.43994141
5,redd_house5_0,20052,B5,5.0,1.0,879.0,0.0,164.0,4.0,5.0,0.0,4093.68017578
5,redd_house5_0,20053,B5,5.0,1.0,871.0,0.0,165.0,4.0,7.5,0.0,4109.87011719
5,redd_house5_0,20054,B5,5.0,1.0,880.0,0.0,164.0,4.0,7.5,0.0,4098.06005859
5,redd_house5_0,20055,B5,5.0,1.0,871.0,0.0,166.0,4.0,5.0,0.0,4093.0
5,redd_house5_0,20056,B5,5.0,1.0,873.0,0.0,164.0,4.0,7.5,0.0,4117.73974609
5,redd_house5_0,20057,B5,5.0,1.0,868.0,0.0,166.0,4.0,5.0,0.0,4124.73974609
5,redd_house5_0,20058,B5,5.0,1.0,868.0,0.0,166.0,4.0,5.0,0.0,4124.73974609
5,redd_house5_0,20059,B5,5.0,1.0,868.0,0.0,166.0,4.0,5.0,0.0,4124.73974609
5,redd_house5_0,20060,B5,5.0,1.0,866.0,0.0,166.0,4.0,5.0,0.0,4136.52001953
5,redd_house5_0,20061,B5,5.0,1.0,890.0,0.0,162.0,4.0,5.0,0.0,4134.53027344
5,redd_house5_0,20062,B5,5.0,1.0,879.0,0.0,163.0,4.0,5.0,0.0,4129.91015625
5,redd_house5_0,20063,B5,5.0,1.0,868.0,0.0,163.0,4.0,5.0,0.0,4101.60986328
5,redd_house5_0,20064,B5,5.0,1.0,882.0,0.0,165.0,4.0,5.0,0.0,4118.70996094
5,redd_house5_0,20065,B5,5.0,1.0,876.0,0.0,164.0,4.0,5.0,0.0,4108.41015625
5,redd_house5_0,20066,B5,5.0,1.0,875.0,0.0,164.0,4.0,5.0,0.0,4105.00976562
5,redd_house5_0,20067,B5,5.0,1.0,872.0,0.0,164.0,4.0,7.5,0.0,4110.72998047
5,redd_house5_0,20068,B5,5.0,1.0,863.0,0.0,162.0,4.0,5.0,0.0,4117.31005859
5,redd_house5_0,20069,B5,5.0,1.0,881.0,0.0,166.0,4.0,5.0,0.0,4122.81005859
5,redd_house5_0,20070,B5,5.0,1.0,886.0,0.0,164.0,4.0,5.0,0.0,4149.58007812
5,redd_house5_0,20071,B5,5.0,1.0,882.0,0.0,164.0,4.0,5.0,0.0,4145.18994141
5,redd_house5_0,20072,B5,5.0,1.0,858.0,0.0,164.0,4.0,5.0,0.0,4130.02978516
5,redd_house5_0,20073,B5,5.0,1.0,890.0,0.0,163.0,4.0,5.0,0.0,4147.29003906
5,redd_house5_0,20074,B5,5.0,1.0,863.0,0.0,163.0,4.0,5.0,0.0,4166.03027344
5,redd_house5_0,20075,B5,5.0,1.0,874.0,0.0,164.0,4.0,5.0,0.0,4193.91015625
5,redd_house5_0,20076,B5,5.0,1.0,874.0,0.0,164.0,4.0,5.0,0.0,4193.91015625
5,redd_house5_0,20077,B5,5.0,1.0,874.0,0.0,164.0,4.0,5.0,0.0,4193.91015625
5,redd_house5_0,20078,B5,5.0,1.0,878.0,0.0,162.0,4.0,5.0,0.0,4188.89013672
5,redd_house5_0,20079,B5,5.0,1.0,878.0,0.0,164.0,4.0,5.0,0.0,4189.06982422
5,redd_house5_0,20080,B5,5.0,1.0,878.0,0.0,161.0,4.0,5.0,0.0,4187.08984375
5,redd_house5_0,20081,B5,5.0,1.0,890.0,0.0,163.0,4.0,5.0,0.0,4201.29980469
5,redd_house5_0,20082,B5,5.0,1.0,885.0,0.0,163.0,4.0,5.0,0.0,4196.93994141
5,redd_house5_0,20083,B5,5.0,1.0,874.0,0.0,162.0,4.0,7.5,0.0,4181.18994141
5,redd_house5_0,20084,B5,5.0,1.0,864.0,0.0,162.0,4.0,5.0,0.0,4175.1796875
5,redd_house5_0,20085,B5,5.0,1.0,880.0,0.0,163.0,4.0,5.0,0.0,4197.60009766
5,redd_house5_0,20086,B5,5.0,1.0,873.0,0.0,163.0,4.0,7.5,0.0,4174.62988281
5,redd_house5_0,20087,B5,5.0,1.0,868.0,0.0,164.0,4.0,5.0,0.0,4175.70019531
5,redd_house5_0,20088,B5,5.0,1.0,878.0,0.0,162.0,4.0,5.0,0.0,4184.04980469
5,redd_house5_0,20089,B5,5.0,1.0,872.0,0.0,161.0,4.0,7.5,0.0,4178.24023438
5,redd_house5_0,20090,B5,5.0,1.0,873.0,0.0,161.0,4.0,5.0,0.0,4172.49023438
5,redd_house5_0,20091,B5,5.0,1.0,862.0,0.0,161.0,4.0,5.0,0.0,4169.87011719
5,redd_house5_0,20092,B5,5.0,1.0,874.0,0.0,160.0,4.0,5.0,0.0,4154.14013672
5,redd_house5_0,20093,B5,5.0,1.0,874.0,0.0,160.0,4.0,5.0,0.0,4154.14013672
5,redd_house5_0,20094,B5,5.0,1.0,874.0,0.0,160.0,4.0,5.0,0.0,4154.14013672
5,redd_house5_0,20095,B5,5.0,1.0,885.0,0.0,162.0,4.0,5.0,0.0,4182.16992188
5,redd_house5_0,20096,B5,5.0,1.0,878.0,0.0,164.0,4.0,7.5,0.0,4159.60009766
5,redd_house5_0,20097,B5,5.0,1.0,894.0,0.0,164.0,4.0,7.5,0.0,4176.90039062
5,redd_house5_0,20098,B5,5.0,1.0,875.0,0.0,164.0,4.0,7.5,0.0,4155.59960938
5,redd_house5_0,20099,B5,5.0,1.0,877.0,0.0,163.0,4.0,7.5,0.0,4145.83007812
